user_id	ad_clicked	attention	log_id
lk5qrd55v6j5tka6ucjlitva85	0	4	20181002092419
c52q0rq78l3epdbnfmrskpc0t0	1	5	20181002002847
fur6ssb1c6e5f5iml39gcmum66	0	5	20181001155655
vuvsj5u67hudb7gtg9jgo3tie0	1	5	20181001131038
crf5k30272r6j149fqd1eetpk3	0	5	20181001125837
87nqis62pdsghm8ef8tlgk96e3	0	4	20181001124525
odc23u5hup8kd26am3vg44udq2	0	4	20180905100104
k0pf5bonvikoc4kr2i9fvtqdi1	0	2	20180830094645
bi4ir02l989cmolvhrhh6jo2s4	0	1	20180819044710
ikkp5sdtv2mn0tpa84ljj6ais3	0	4	20180723160047
6m32i6gig4vta84b0jbjtkapt2	1	5	20180619214250
p6vak8f57fccr73d9u39ikach7	0	5	20180126042213
l3j8ihue2k8pv9fph2th4fb8m6	0	3	20180119045816
bec8nhevdtpf2p0og6oa4gcqo0	0	4	20180118220440
cdnba9o6rcv8b56bduosg4qjv6	0	4	20180118173453
c0h4vmfp1m927f22bj13blrsf2	1	3	20180118132423
pni77i5per8ongofsdlgj2k373	0	4	20170407195811
dqkjssv6eoggl7rvao9q6qlvm2	0	5	20170304004508
ak15ogh56ftc3skncp69grlpq2	0	2	20170213173555
fn3k2vslocb0ifqfd00u1o0bf1	0	5	20170211025027
0meuptnbiii9eols8egi8ahoc1	0	4	20170205174102
97q11rd2qi3pjai3o9t2vovhc6	0	4	20170204005559
4cih7v0bbet3oe48utt6e65hb3	0	5	20161227015854
utup6o6cc51fp045o7hbk8udu5	0	2	20181001232606
c4eqelnm2q6u5u4vrdj7tk33q6	0	4	20181001215911
epr86a1jutceofk2cod18pau34	1	4	20181001194638
onbcnjbgiugrid4vb154vmtac0	0	2	20181001162651
avcr8497n88q6c30cduhdfqvo5	0	4	20181001155551
43k8ftpoatv4569ir2dnef29v3	0	1	20181001141303
3hamc4hgcn728u66eef0c2d2n7	0	4	20181001135556
fg5lhaj8d1raf12hle5on7cl25	0	4	20180720060615
2bhrcu0nlg0rbprq80tocgene7	0	4	20180625050323
2v1ibndt5paq4d7q6qhuces1k4	1	1	20180118134025
gndrj26rp8o6c77kalfo6dq1h0	1	2	20180118121225
6tmpmgavifntsafm6k5vuf61v4	0	4	20170425221516
tdir91bfuvoslcf4bnvi2dbq94	0	1	20170406125032
sg2olad2hb80tkrfq6ihfafhj0	0	4	20170322073818
uugvfd6e1fep5ve67q8j8c2cq5	0	4	20170316103906
e9afc54nvomk33vn4v3v1qajs1	0	4	20170316002728
kakbcfdhvh49uvndt0uk3nm372	0	2	20170313032634
2nhfvu0j4b0u0ko7nnfao8oou2	0	5	20170226232159
ii1o6vuchiqqcmkbedq7b14hq1	0	2	20170225022530
9tcrkr38ddoua2dr17h9cmia46	1	5	20170220202132
sk3je8mkeclmi7566uqkb3jkj3	1	5	20170214145008
6do1qr4f0dsi80dl9ch2u66o72	0	5	20170212103354
gv30juar7flbefva6981ql5bq0	0	2	20170211210931
cl9sov2nm2p087qfs4mm34rgl2	0	4	20170211064056
ktqoaa387ssvdtnr47b3eeo1e4	0	2	20170103135740
f1q4mg9er0r1cfaq8e9hn3hbs6	0	4	20170103113822
82tko75nll3flphnlcsrdqj934	0	4	20161228171702
m6hfoa63s1ehmfukda0nqn3lo7	0	5	20181002134644
g6vd8aehgqesh8fseg5b0rj5q4	0	5	20181001185502
qj77djusgo7vi59kg1tapome87	1	4	20181001184802
7fdlf8pb8ugtctuacu1cv7lud5	0	4	20181001181251
m6evpqrofq6bngvd21696pgti1	0	4	20181001155112
8cpptpo5o11at830j49r57l2f6	0	2	20181001141607
d1m4qc091lvrt8lrnj4mljba03	0	4	20181001133108
qqeco5kfgvmj9o6v346o5so483	0	4	20180910135200
ets696juh6p38dub8sj334cnb5	1	5	20170425150728
pqg0tq93hc25278g4llco9ln94	0	5	20170425114657
petgn7lggaoq5e2ldqf3tterm3	0	2	20170323100016
5th18gp9lhrtu9u4qhgs4td6e6	1	4	20170318231039
kqdekh2sc1lnvoo4m6u8q9i5e7	1	4	20170305062000
pju00v8ktn5er44cdareignk43	0	5	20170210210620
qn20t9gvlj0af7mvggncvefg37	0	2	20170210140629
gj0kqhr73ajso7ftkesij0v244	0	4	20170208010833
bgin60c99cq546h7g7dalih037	0	4	20170203144604
ifhfb79qohj1pjcl056jv6v8s2	0	5	20170203143333
qb9muf510v5goqbfjmrhrgv0o4	0	5	20161221040628
cs8m0dr74rtar1nkaupv707eq3	0	3	20181001191523
s079tc9cg916gr8hfglm5hobk3	0	4	20181001155636
c61q7b2jqsn449nmv2el7nl1t1	0	2	20181001150631
kbqso04aajn1hol3eisihkd7c0	0	4	20181001141036
hirnqgkpdsn7n30sc70eanfhq1	0	4	20181001131146
rbgui6q3trmgpvl04kvgtdc9j3	0	3	20181001125846
g5cfbeh4cnppj1pcab4eu9cju3	0	3	20180119020817
g18bi2cg6jmtp8b0ut61904il4	0	1	20180118171834
jm9dj1j05kjv4l4jnofsu89h45	0	1	20180118134927
4riun7767uodkoohqffrc31k34	1	5	20170425153609
3vqpb9urmmm8r9pqfu1s0jemp4	1	4	20170303205717
jiftbsmdo5847h3m26k861r6i1	0	2	20170301174509
rpjbhfe699u9cpo6574ptq6vp4	0	2	20170218133042
1997dfmlhjgud5upep21gnrf20	1	5	20170210162042
pcc8kqebjddv5l16i9skt6s3u0	1	4	20170209213313
pf1mhga67fiksp83g19n3bn571	0	4	20170205231450
7pv76sh6rs3t3gca0u07jnbcu2	0	2	20181002172546
0jh5cr717nbcc8kp4udttff2e5	0	4	20181002023724
dh2jg7sbl3tc5b7s3062ro2865	1	5	20181001212009
iqkqnqke4bvcck87e9fs0t3d37	0	2	20181001210122
thi1ld13rtm9h0h24v024kbn71	1	4	20181001202042
se41bb67ntagm2861lpvi1vat6	1	4	20181001184710
0ugjn0l3lfp6592au7cr4okl66	0	4	20181001173952
nberba5t8c55l5qcp459dd3ui3	0	3	20181001170921
kjsj8njkjskf7rc2qpd2cj3n61	0	1	20181001135120
m2t7o9ppg2co64gsgdmsl7ebn5	0	5	20181001124830
cnoarrk4g3ahbve7s5hdo26l92	0	4	20181001124337
04qg5cspiunabvuok8d9eb3l61	0	5	20180904031447
4bu8tt2ahce9g74megpvdv2hv7	0	2	20180711231028
m3aeur8sa73j8v3futhnd4ke71	0	5	20180629191631
qt2k9j5sn5lk37jm4823b2j5b1	0	4	20180627011256
pnbtqd5d09ivlkpesh7epuej80	0	2	20170425195501
njq4dt34cgh238jnralcn1s3u2	0	1	20170402120635
i0engofhfrk0rf3rs6j79trt00	0	2	20170331231212
3o9bolp0pgun5g90l59eahpk90	0	4	20170322043528
eg7eqtc8kapvao3uhjp81cn182	0	2	20170315194725
qe2g1homub1pcl1mnnpgldfii5	0	2	20170311223735
98lt49errgvfo236u3412s2su3	0	4	20170311051035
56pg3qp827mb4qpj3neje9ski7	0	5	20170222181602
p3s1hgegk64mf9jka0cm89jt54	0	2	20170213155127
fq12c3ensf8qtqhoov15j926t0	0	4	20170211230042
eeut8hjd137fndsce38k5ud3g0	0	4	20170207030407
kbcchljgu7mgfpc2id4h5h6oi0	0	4	20170102192630
6t489kom2rhi07s049k6cbf3k3	0	3	20161228224328
8gh7f2kek7ch81apodemllbd44	1	4	20181001222406
am1lfhi9m8k4rhic9p95o7ghc6	0	4	20181001192722
5cv3osi61p94uscfv4mba36875	0	5	20181001141315
dhmebl8irs71iam4dekj8a9ia3	0	4	20181001140404
tsbi85b1ldac15ld6necp08ca4	0	2	20180510151542
gj9hcmf3s27ejjt1tbat7vaf53	0	1	20180126030743
a41helnrdhm1hfco3pteu28q85	1	4	20180118133641
5mtd7tpie6i15qdofft2iv6ap4	1	4	20170403230130
hupurlckakujnq9mojkdq9p233	0	5	20170310091735
0mmmos7mqv29eanlfn1lu5gkh4	0	1	20170305153607
j5g06485v6s98g4b9h327j72b6	1	3	20170304135253
41v84eha7h21amcd9lnmnc8uo3	1	4	20170226175337
9ns8le7ncta3lctiavhd5r3gn5	0	5	20170226131940
5oqn5bv134bil7indb7u4qb0b0	0	5	20170222134729
2vuook98mdhdnpg39vopla57r1	0	2	20170201070612
c0kmgeg34ejdq59knc5mbflka5	0	4	20170101182244
h26fts4n0rcd1t7ru56o3bn172	1	4	20161231015823
s2h4l46m6etp2aes1v4e1ci4f4	1	4	20181002143002
q1nrk5gr4q2lnlvt2es25kr5p4	0	2	20181002013012
8m2fbnv3leoo5ng3qv3l74fte5	0	2	20181001145816
imsrgdlu8uj3bnvp0b3qem73j6	1	4	20181001142310
7p8pufad8ta85asjmgcqvquin3	0	2	20181001135658
7vqb9k6csnvemcvcnfnf79gds3	1	4	20181001131212
ji09g4vac41ornnugc37gl2rd2	0	4	20181001124912
6i6jcg21n0keeafro0blgqit65	1	2	20181001124707
qd4dbqk4g3m1cjr762r8k3vpt4	0	4	20180912073715
ka3qitc9o5evhhdubr3gt72lq6	0	1	20180820100236
0mhn3jisd81sss46362tete1r3	0	2	20180814105522
efbp469n1vfbnb0cafa6o4bsb1	0	2	20180620183418
8tvc7slrvihsu22ffc18old7c0	1	5	20180126140825
plkdct3qka5ras9asbob6dced0	1	4	20180126034554
n7msvlrd0oqc2qld7jvulkr1q3	1	4	20170425124048
lm9tc6o84007940p0ni8ihge03	0	5	20170402160651
d7sn20ved4h4uo9esovloa5gl6	0	5	20170326234941
mvrb031r1ibslou7fhj1bnkbk5	0	5	20170320103259
98tgnneak9jp333u319rvmdq71	0	5	20170311190601
k5v4bhvp5ldgdlv3foogdn0d36	1	4	20170303164418
nbsq32fh6enl6ov0fmrfjs8m92	0	4	20170216172053
jf77p3scj1pob87s15bjrpled3	0	4	20170213222701
qtb5hlqirrmnvkr0lfh3dgbac1	0	5	20170212024057
54qc9mv6dfrkcbt6ig5a45mt64	1	5	20170211062851
dt1e9uu70qjdnjhmaqa77ib102	0	4	20161222074107
vmk70qd8s16nprisa2s1vgtah5	0	2	20181002050402
3nve4kjmid9u9690hcb7g7fis3	0	4	20181001205744
q2v07s88ns6ds2vugpt73vorr0	0	2	20181001195312
h38qvv4j1uslrnev07ca865es2	0	4	20181001164458
euduagk265u57ual1qvrnrhpn0	0	5	20181001140533
jn4hdlpv9gasdcvqvi927nres7	0	5	20181001132851
71dh57ui4b0akkpdsiklhu5md3	0	5	20181001124138
pubrd3rk6029c28alq37rcn5k2	0	1	20180820203641
frlgh40mbnml8810adk9p8cq76	0	4	20180711180144
f3mlcr4bv0qf4tikqde859tgj5	0	4	20180118190532
5rthttolpif3a3ck3do7eiut82	0	5	20180118132811
mmoe4a57ctkur1i7faf6ieh0g3	0	4	20170407155733
14mh9fcclctjdm3fpqfke47i92	0	1	20170403214627
p6ps3um7i0vp8bhe6qc7ntkn74	1	5	20170212011033
j6vbhjvh35ufc64qd18llar2p1	0	5	20170212010449
o0fgo8o51ag9oanrgo5qq7qne7	1	5	20170211050801
fh8i49ve50h51hilet1ccu1sr0	1	4	20170210181236
3jmnmct0n6d1b7irk4vmqghlg2	0	5	20170203194336
v6l3ehnb351aseucvf4q1ov4u5	0	4	20181002150313
emas2c4puqqf6c5chdo7o4mn75	0	5	20181002144649
p15cti7oc1228thuhctat9iqe6	0	2	20181001194543
7frug9v3c9fkgvvu1kvmm6npr5	0	5	20181001172506
hd056dqj91a786q9c5402hasv3	1	5	20181001141531
fadiu21cs3b45rtguljiej22k6	0	4	20181001135114
hbd13jtiulnff0obor9bnj8ju3	1	4	20181001134414
rf0aulnrp2jtaug99sme52ih10	0	2	20181001124258
mb8truv90a890qmej0qp2iu0q7	1	1	20180906010213
t4bnr0hkgbm9aenlti4rrom0q1	0	5	20180808195436
2e237d7c8d42tlnscqmdk8lrm6	0	1	20180805003008
hsdhshp71puafc07uaa2omdcr7	1	5	20180728082322
mo48ug69700fb0dtva2nlpnmp5	0	2	20180718110420
6lc5en8he29ahr2t8dvk51dk61	0	2	20180703061520
vsnqalaft91e9rtcr79k13d1i1	0	1	20170409041605
8iuc69tqes72lvqc2cck7jusm6	0	5	20170214183039
q89s3smoht0ah8qmsugqnrcr42	1	5	20170214164914
lp3nr5k1pd9o4bt4emfrtmkq60	1	4	20170210234414
ee865vadqf8oh4juat2hb4ee23	0	1	20170207093906
62i393bkccdjt9j3fgv81qpti0	0	1	20170202075059
d0sjv2jk3nsjrog0552dbbkhl0	1	4	20170102175121
im2i11s6ajmv4ur5kv4pr86sc0	0	1	20161230021842
7lbac6vo5f0tjcht08ugi72vl3	0	1	20161229233114
0tdb8j91qsgk39pcbvgek93qt0	0	2	20161228042400
u1uefkl6jc54aplg402h2ktfu0	1	5	20161222002718
7qugdoo3ka4qn0pr3l7rsq9gb3	0	4	20161220213034
opt9dnibmfvtp4bo71f3kjpt14	0	4	20181002145345
kkntlo25je6me2nf21ogcvfgg3	0	2	20181002044631
vlh1lsojrcjpqmb58rrgro5a74	1	4	20181001175108
hhk6jmacdlddv8mlu7vrva64a3	0	5	20181001153309
76eed91hkrt179r3e36iqrdto3	1	1	20180928150327
nij7o5f46sdn67mjmm2l7dteb1	1	5	20180925094751
9naq4gv9oe7l245qfj14virev3	0	5	20180905123145
migpmrf10h08imb579lv9tb061	0	2	20180620183218
itrvo0c32k94aghat073m8i562	0	1	20180620090059
njg5tno3a2tv9proo8kddbntu2	0	5	20170425174618
aag4o84qme0m172peh089gpq31	0	5	20170323051509
ud0ufu1memg9qfm8lp8br312o4	0	4	20170226195031
lt2kfld9800csp5vqnd7b2c5c2	1	5	20170131233058
2fk62vgd2jc8bs11o4vo6mme45	1	1	20161228051540
107u24gtg09pthkle6ln415qo7	1	2	20181002085049
enb4of4d1ns9edepg8mfi69ue4	0	1	20181001181056
ftje3eor3kuev1755acerk1io4	0	1	20181001135716
f86or9bgd5qtq4fiegu937gl87	1	5	20180824065205
kthi1cgdk2c20ieq5gls5sl4o5	0	5	20180712164702
im5165qogrjhrjbo8krgdq24h7	0	5	20180519230725
25mjoeg46q9fnllkfcd9gq1vr2	1	5	20180126190823
enuhssb2m1bjpftgd94ajjfqd1	1	1	20180118133520
7il6k6sp1i7tgolpmkfb9usgt4	1	5	20170425160058
nej5njrb6pjfev8qq3rqmaact2	0	2	20170228025959
ausdafml6rdmkb42rgs2j4vj26	1	4	20170211082243
2o0fn2q076dqurbsi6758uacd3	0	4	20170211025301
e12j7np3goiuttbmru18jspbn1	0	1	20170205155707
4balp27ifefrcfagq5ae8kdtf7	0	3	20170205072536
3sejkhsa33sgs187fsidd0vrc3	0	4	20170204171352
f2m3mbt5lto7bjkc6foevjn8e0	0	4	20170203194248
kjlksnfk320kkc800ugfb4vhh7	0	4	20170202150152
h1fb1up2nidb85u26s8tt6p785	1	4	20161228033412
1fi49omkjb1s774d3foqm4fa82	0	4	20161220155351
3an67lq5ot39m35ko7l9lqdos0	0	4	20181002095159
u7vebf88fssrrj4s4va9bb89q6	1	4	20181002064521
387390dp2puls7u5pnpiiaedv7	1	3	20181001231509
fib5b9vpf5q1f0vc1p1hd0jmm1	0	4	20181001161603
6a4rb2tvlt8qh46v299hj6sq04	0	2	20181001153506
vqi3fiobg6r55voc95l96v3660	0	4	20181001152851
9f6bi8c9iqa8mnmvhqn457ida6	0	4	20181001145340
nchoutokmbdg0mjfucmtott875	0	4	20181001142544
rti0tit262sv0i02rnoc6gdm95	1	2	20180826111417
3jn29khr83b4eq41kopnt770c2	1	5	20180704223539
k4j6b0fcpvumabe8qemnn9uk06	0	4	20180620002450
m6vm7vogvqnqe45vt1k8plgk92	0	5	20170425125610
e01lt4qc6rapknsqta0dc4vho1	1	5	20170425124359
01tvssa2e5fjv82uapd8k7dc83	0	4	20170323193010
eqnhfg93eakfuhbsco3aum6662	0	2	20170304044838
sb0v6hk8pnkeaen9qgsgqa7a54	0	3	20170222123520
jvs280sbdsue6rlqilhbffsgc0	1	4	20170219182607
m0kg5j4liu0afhnmao0keg0rk0	0	5	20170215154533
3la91sgbpvm7htqqtqdbhqo7t6	1	3	20170210142854
11hbcnk5t5bj9le0l40nl1d3v2	0	2	20170107031131
l8052eu0ia35enan3ej54iss85	0	4	20170107022523
q1aapcbunnf7vm0of9c293f311	0	5	20170105043647
1j3t2ef10gu76u42ebetl1gnd4	1	4	20170102005432
8df2oqkb658lq0gska4hni5nd1	1	5	20161230002122
ld7oe4uibq94dj22acg7j7o171	0	2	20161222160820
93oek8etg2dc2ha0os2jvp2855	1	4	20181001221331
g499cl6i8letcb7l9tn5dpgv97	0	2	20181001203124
lfgd42mlttb3fhd7ndojef5cc4	0	1	20181001151700
rrc9qs1ht37knhd2fmimap8re2	0	4	20180909185642
l935jp3kiemci65p304euki1d0	0	4	20180816214023
3rj3b002f0g6tr7q2jnjp35ka2	0	5	20180119011219
qh5q1hm6i95uc3d1kf6fedrhn7	1	3	20180118134256
10gj862tosjat9v397qrr9k3d6	0	4	20170425155328
4f5s2768dma5lla5tan3phrj47	0	5	20170310213418
d2svscuh3dqtvt0ruk93ga2pc6	1	4	20170304235708
jbo6grio342a4p4be72636u4m0	0	2	20170302184642
u63lj6dh7cm8s83iplbou7hc81	0	4	20170222132608
lod7e4a1v8adv1qnmh5vlblc86	0	5	20170131141817
3mgkg4779309c57gchmos4k242	0	4	20161226001929
g82tm1h067m1vl31c30c1sont1	0	5	20161224143624
svb8gl11rtccko6u77fr5ekq31	0	2	20161221222827
kn6qr7vmdabo22uhl97lg7atm4	0	5	20161220222739
3bftvj3eq9dtnfi8rhnqp0ia32	1	5	20181002075914
pq7q4jen7t5qejhgeki9l6dog5	0	4	20181001202419
8tav5ea1i2vh4b8ae4i63fb0n4	1	4	20181001164526
hkp60k843tl9b966lcj2qgt7t5	0	5	20180915202327
40la37n27bj2bolj149m2hoqr6	0	1	20180913212321
ne4fmd3803cthgfln0lnn500l3	0	2	20180909222124
feaa2g6c1ftp1n9kadqjg0opj1	0	2	20180724070152
cug90j3n60rk88p1o2jf2fnqd3	0	4	20180718141729
dk4b2fnlvcp3q9ki05sebobfb1	0	2	20180715053650
s5kmljsl7ei4oehmsgiph0i317	0	4	20180702225537
uc2lracr91ik0mahf2i0gqhvq0	0	5	20180619220218
1u41ni8at4b59cf0o844a9tue5	1	4	20180119053611
0riqncmd1s7piovesi06enqk21	0	4	20170405200442
5utngv1isc04l4e24qlc37lsd5	0	4	20170320111405
rev55vi98ku8b81ggvf40g8fd1	0	5	20170310144142
4h4jmc46i89dnt48tv5oqsvus6	0	5	20170305090659
4b0f6oodfver7jva7khfon82e7	0	5	20170228202149
nn7jls1m94nr3rkbb6321r6c33	0	5	20170226201854
ve1v6rga1d0facisgo7laahgr7	0	4	20170224231816
329rl0k43pico6bmboubl6fei4	0	4	20170218233049
v9ttnnte3b3qbugdn88vnjh8q0	1	5	20170211085513
c5ilt86n7ifbet8b24hfdresb2	0	4	20170210124057
niq63crg9o8g8mojj54rfda581	0	5	20170131161024
q9cqh79tamq82o8rjg4v6dlvm0	0	4	20170131130043
8ifvrf41r13bdj4cd48uuu5hh5	1	5	20161225043756
vg012ittiob3dcpabhqrtjicg5	1	4	20181002085715
p5b7edht8sr918vebatskei337	1	4	20181001215955
rvi15o00vqv9foo24ffdgapi84	0	2	20181001133942
tbp3mf12c4d17u6nihv9g02nk0	0	5	20181001132528
iiselc2bmn67v73k34170pkvs0	1	4	20181001125457
0h6pb36ran5juh3c1u2f77ppb5	1	4	20180907024941
nklgj930ohtanbgjl22nje1754	0	4	20180818225129
v6un3glrmnb7r3kdhs0p0cqco5	0	5	20180126044459
q9uj55h1hf0pnc95qdc5mk9iv7	1	5	20180126034506
bruojfu673v9eh752bunieg6m1	0	4	20170406164226
fbv1cvqu1n3uaoc5cni52hib22	0	1	20170307164015
5hpait09bv2es6o8bbrr427q33	1	2	20170228172259
ngnp2edg8vaggahh3btqdcee54	1	3	20170218231154
6r3t796gumf4pb2vmaigf9ndc1	1	5	20170217045758
vjibvuiu4tjq2fsu6p2oo6q540	0	4	20170211013414
3nhetmc1tkl4bk6coieoc6qo60	0	3	20170209030648
b7g9bji6vgt4b4pjip5nh1sej1	0	4	20170102200709
7g60il8e9m554fqe075la8tgb5	0	4	20161226190110
2e4btugqcj2tdive5hh2rejsk0	1	2	20161220160936
916v3qleia1g6qla3i5s84gj73	1	4	20181001202645
q8igrhhl8lgi8rmshufu9uc211	0	5	20181001174634
g3ktjhueiuavrlanh973mppo73	1	2	20181001154120
5b020hc68trj6dl92jr5vflm25	0	5	20180626122424
lgesh79l4uvp8p5gjjcn6hg550	0	1	20180118174639
jo4p3ci6mvkh638gm5eeq8hb50	1	4	20170425214142
n25m9mjgtt7dlqrdn996gil2c4	1	3	20170425171909
la3ltbu94aik38b7bs35v9tub6	0	5	20170425133811
8o0phuboaldna1ectdf28jfjb2	0	4	20170306071836
ihom7v8qnbar41er4rta7f02n2	0	5	20170222130440
vlahgfmibmnar6p729algeucs0	0	1	20170210193625
1dg0qfv8tpphciaoii5kua6u00	1	4	20170203201309
ramsusb6ilcuktlrvb7bnuu3g4	1	5	20170131191120
b6jgjipdjusff6h0m20m8vii57	0	2	20161231222921
5mhp48vilhcf9rm79tase22j20	0	5	20181001232257
g2535tcej6edud0msnbfgfuno2	1	5	20181001175603
5sg744nf0i02g28gl53ukq6kn0	0	2	20181001162847
tu8vq13gtooa9misb3nkbqn826	0	5	20181001162639
hglkj9g9k27inf2esg3crfg5u7	1	2	20181001160708
ke0j70ne408fjg3n299ms1na16	0	2	20181001143104
akkcf8fp55208cg5omvd7m3v65	0	4	20181001124523
ba4nadburt796ma5m7p0gngs57	0	5	20180825215801
uuiphaci3np6q6ejsilcu1sq14	0	1	20180820042703
ngqajji0d3s746ut82k59mgbl4	0	5	20180816173418
e9noomn4spn0630oq714j900p3	0	3	20180728123801
rhth03rhqi73p4hm3thdqrfqs3	0	4	20180628045518
4a8o22stm4dlrr2470bv6m17l7	0	4	20180126045653
5aoeqdlpefmhjmhibfv1gluo31	0	2	20180118184332
f8jl50s34do0pi01ln4frhklo1	0	5	20170323142920
ln6js6n5imo018rats4249vcr1	0	2	20170223053739
r6tk5lv3v1accna3urrcqudss2	0	5	20170221000828
f4k20m2u0q668m5j6f3e9kbce3	0	1	20170213042628
ssi4mjjr737dmiri61rcr097a2	0	1	20170212134117
3o0fl3ujk2st7ds43sf6lhkkm4	0	5	20170210115723
aot4d3kusr3sju9457lefo2h14	0	5	20170204014417
6l6oksm7sptgc0vuqi6vpt9fs0	0	4	20170103185653
9rhh5eook357kr5vbtke4t5jt1	0	5	20161227185445
vds2k17dslljk0tf628okb9qg4	0	4	20161223041901
hp3hqt4ifrb3q4f8vgo8e98e65	0	4	20161217041101
e40vlu85s7ik7j375qgg6rjqu2	0	2	20181002115305
lavbf3qvdtmc2hcegb11aq63o4	0	4	20181001230902
8stp9bggtegbo69int5qrcpia0	0	4	20181001193439
b01tecvf8t7pt4aeal1ob25fm7	0	5	20181001174505
r23d7fp8cga50okl5bnrkfc4m0	0	4	20180923110437
nci6vsjsig9s17bcp5sf811834	0	2	20180716160558
c0ukm7ed3he69cqoaaacku8cl3	0	4	20180624145752
sbhhrvsm495uj9hsg4j8nggea5	0	2	20180118111927
9v4d7ftuvt2006ji66u2sva6p5	0	2	20170405200005
mor509fv0i5sl2u5q2ke1fvdj7	0	4	20170310130042
bgnr1l0mas4fplbusgjc2mgpk2	0	1	20170220152345
knp2m6n2av9jr3657etpdqtal6	1	1	20170216221937
sfr4oh9csr3oia1s9jhnqjms16	0	1	20170212072738
abdokccrssh5e19qa1l7tsmit0	0	4	20170207022424
lfgu0iim533d541dhs2ra0ean0	0	3	20170131154945
kem9qf0ngcj424ii6da3faob14	0	5	20170104154155
327mv69k4gs554716au4hocj43	0	2	20170101030830
abj7kumlpffd0nv12tjmn25mq2	1	4	20161229183249
1vo74nfqrpdbljin1fig1259e4	1	2	20161222052824
bme8j89tsqrsr5d2nqrlpog172	0	4	20161220154111
o3t7f7tvpdnnkp8ik2o5v5c5k6	1	4	20181002043641
0j9kss237fuu42g0i4qbnrd826	0	4	20181001183645
rt7he9380ob3c9og79gg9c7td6	0	4	20181001172804
614ava1poe8efl34ljtmo8jse5	0	5	20181001163908
rvf9eo1qa7qj60psufsg7cu8v0	0	2	20180725184500
ohl0ep3jk84741etc3si8fg023	0	2	20180714095629
fk8rth5njlfs3jvdrpu2ncdu15	0	4	20180625210435
ml1ok35k1ds8nc09lr4pfo7k83	0	5	20180126164618
ha5turv75ta0srji09g039pr30	0	4	20180118224441
ven1ovjd446jeer1darq71d120	0	5	20180118173959
9c8s1urc1hp7odjkmnb3lul6q5	0	1	20180118112126
i09d15768em2v5ku9tc35isdb7	0	5	20170317175320
ir11u34f1dr4s62tmukesgu2s0	1	2	20170310050654
bg9ap32vomoqma8r60bv5mn2i6	1	5	20170221192217
oej7af1oan41ce15mvlrmdjhc0	0	2	20170217173823
27l9isgn6qrako8jfkbnvv2dt5	1	3	20170213143122
bb39sfoma3dbc1ou7fqd6qbe97	0	3	20170212144327
k34lag6n9fk730u5sut1hep8t7	0	4	20170207024903
qnkd63m1cp3tnkrndi9taq5r51	0	4	20170204041438
rokss5slqb745el47nvu4hrqq1	0	4	20170131183037
ben7o81sgq8k5h1scaog2uls97	1	5	20161228145626
legr10l56nq91jibjb9nf8e2j3	0	2	20161228045316
6prjflikg91ifr9puo2ccm2vu2	0	5	20161227170720
o07c9djhn81g8al8t7thlha7j1	0	5	20161224160034
gfd4h8cs0arb2mkobnmjerjh52	1	4	20181002150031
jq3t6e9qm3id5coon1ribudai1	0	5	20181002134352
jatv1ctqtacd2u0lrh5o7uvl81	1	2	20181002131913
imocm9p4eb9q19t1p8hvlb2020	1	4	20181002100852
o8k796pl80b64irtbjr791k337	0	5	20181001203259
bnlntbucaishiennie9lqgc1e1	0	4	20181001171024
26ovgq5mph3cp5os1v8np4dk77	1	4	20181001142333
2o65jhb3oo0oihnpu62p172002	0	5	20181001141545
e4likn40sh74aobb7ldeog8fg6	0	5	20181001135118
4lkrpqeph0gqadqepjo9fq1pg5	0	5	20181001130620
10ic0geesfa0e425gpq06ld9n3	0	5	20180901013414
aq9ga085sqmq9k3uot9pjdf716	0	3	20180728215100
bt8i9qeln78vff0lrgmp45nso4	0	1	20180126053353
eja594earuqii8ktjtj3mrdai7	0	5	20180126023537
8p0skad92vjj2f6kugp9fb9lu0	0	2	20170409023932
equgoj9c0kaclqkotn4m7qgir6	1	3	20170402020539
j3ucr5sr01ghrb4fvcvv5p2ge5	1	5	20170328193458
hg8edsi5d7iv73md8b1inbblm7	0	1	20170313172309
oq32ph23p3qivlntvui35609b0	0	5	20170222134009
0rgdoum1o0949c4pj9e1cbuka0	0	5	20170212203635
flf5lgver6gfed6fcbfuf7gmb0	1	5	20170207170926
t7kuhgt6i6ed67e90pa2nlanb5	1	1	20170203001738
4empq2aovr37fvhlokmv9r75f6	0	4	20181001163745
2d9gejg06aokqoce7soc1g0nj0	0	4	20181001163312
j1eg0583um3ukerhu021unj1s1	0	5	20180907035720
1ldnuims1k9ije2o7ibsok2rr1	0	4	20180904170331
ggm7ighjso4v8ghlgd42di9e35	0	4	20180830045658
su873rv4u2hogruhqeumn687j2	0	2	20180826214444
lhhjh49s5dqcvv54fnbv24gfv6	0	2	20180126115334
10nlqtf3kf38eoloepn70icj70	0	2	20170220114258
qekmhra9namkbopamu5r9295l2	0	1	20170210172301
i1pgi3epmkrn22k5a1pi70oif5	0	5	20170210154448
09qk3phud0h90ovh0ulud60td4	1	4	20170210154209
1a7m4g6bf6kqk36vkuj3jf8kh6	0	5	20170206143132
jakkndoiljdhv363i2bkk46ch6	0	2	20170206090625
60ioat7ge6bnffuh7f418meuc6	0	5	20170205120604
pauhllujoojpb4c7d2k6i643i4	0	5	20170203044748
